launch_service_provider,mission,name,net,pad,rocket,status
Soviet Space Program,Raduga 21,Proton | Raduga 21,12/10/1987 11:30 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,US-A 31,Tsiklon-2 | US-A 31,12/12/1987 5:40 a.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Yantar-4K2 35,Soyuz U | Yantar-4K2 35,12/14/1987 11:29 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Taifun-1 20,Kosmos-3M | Taifun-1 20,12/15/1987 1:30 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Soyuz TM-4,Soyuz-U2 | Soyuz TM-4,12/21/1987 11:18 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,US-K 55,Molniya-M | US-K 55,12/21/1987 10:35 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Parus 61,Kosmos-3M | Parus 61,12/23/1987 8:22 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Zenit-8 56,Soyuz U | Zenit-8 56,12/25/1987 8:44 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Resurs-F2 1,Soyuz U | Resurs-F2 1,12/26/1987 11:30 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Ekran-M 1,Proton | Ekran-M 1,12/27/1987 11:25 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Zenit-8 57,Soyuz U | Zenit-8 57,12/29/1987 11:40 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Tselina-D 63,Tsiklon-3 | Tselina-D 63,01/06/1988 7:41 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Strela-3 31 to 36,Tsiklon-3 | Strela-3 31 to 36,01/15/1988 3:49 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Gorizont 25L,Proton | Gorizont 25L,01/18/1988 9:58 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Failure
Soviet Space Program,—,Soyuz-U2 | Progress 34,01/20/1988 10:51 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Zenit-8 58,Soyuz U | Zenit-8 58,01/26/1988 11:20 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Meteor-2 17,Tsiklon-3 | Meteor-2 17,01/30/1988 10:59 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
United States Air Force,DMSP-5D2 F9,Atlas E | DMSP-5D2 F9,02/03/1988 5:53 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Soviet Space Program,Yantar-4K2 36,Soyuz U | Yantar-4K2 36,02/03/1988 12:14 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
United States Air Force,TVE,Delta 3910 | TVE,02/08/1988 10:07 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 3910,Launch Successful
Soviet Space Program,Uragan 23 to 25,Proton | Uragan 23 to 25,02/17/1988 12:23 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Failure
Soviet Space Program,Resurs-F1 17F40 108L 7,Soyuz U | Resurs-F1 17F40 108L 7,02/18/1988 9:49 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Zenit-8 59,Soyuz U | Zenit-8 59,02/19/1988 8 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Mitsubishi Heavy Industries,Sakura 3A,H-1 | Sakura 3A,02/19/1988 10:05 a.m.,"Osaki Launch Complex | Tanegashima Space Center, Japan",H-1,Launch Successful
Soviet Space Program,US-K 56,Molniya-M | US-K 56,02/26/1988 9:31 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Ministry of Space Industry,DFH-2A 2,Long March 3 | DFH-2A 2,03/07/1988 12:41 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
Soviet Space Program,Zenit-8 60,Soyuz U | Zenit-8 60,03/10/1988 10:30 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Strela-1M 329-336,Kosmos-3M | Strela-1M 329-336,03/11/1988 12:18 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Molniya-1T 71,Molniya-M | Molniya-1T 71,03/11/1988 6:38 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya-M,Launch Successful
Arianespace,Spacenet 3R & Télécom 1C,Ariane 3 | Spacenet 3R & Télécom 1C,03/11/1988 11:28 p.m.,"Ariane Launch Area 1 | Kourou, French Guiana",Ariane 3,Launch Successful
Soviet Space Program,US-A 32,Tsiklon-2 | US-A 32,03/14/1988 2:21 p.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Tselina-D 64,Tsiklon-3 | Tselina-D 64,03/15/1988 6:50 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,IRS-1A,Vostok 8A92M | IRS-1A,03/17/1988 6:43 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92M,Launch Successful
Soviet Space Program,Molniya-1T 72,Molniya-M | Molniya-1T 72,03/17/1988 8:55 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Parus 62,Kosmos-3M | Parus 62,03/22/1988 2:07 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 35,03/23/1988 9:05 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Yantar-4K2 37,Soyuz U | Yantar-4K2 37,03/24/1988 2:10 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
National Aeronautics and Space Administration,San Marco 5,Scout G-1 | San Marco 5,03/25/1988 7:50 p.m.,"San Marco platform | Broglio Space Center, Kenya",Scout G-1,Launch Successful
Soviet Space Program,Yantar-4KS1 9,Soyuz U | Yantar-4KS1 9,03/30/1988 noon,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Gorizont 15,Proton-K/DM | Gorizont 15,03/31/1988 4:18 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM,Launch Successful
Soviet Space Program,Strela-2M 44,Kosmos-3M | Strela-2M 44,04/05/1988 2:41 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Zenit-8 61,Soyuz U | Zenit-8 61,04/11/1988 11:15 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Foton 4,Soyuz U | Foton 4,04/14/1988 5 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Resurs-O1 2,Vostok 8A92M | Resurs-O1 2,04/20/1988 5:48 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92M,Launch Successful
United States Air Force,"Transit-O 23,32","Scout G-1 | Transit-O 23,32",04/26/1988 1:57 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
Soviet Space Program,Geofizika,Proton | Geofizika,04/26/1988 3:15 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Zenit-8 62,Soyuz U | Zenit-8 62,04/27/1988 9:10 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Ekran,Proton-K/DM | Ekran,05/06/1988 2:47 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM,Launch Successful
Soviet Space Program,Yantar-4K2 38,Soyuz U | Yantar-4K2 38,05/12/1988 2:39 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 36,05/13/1988 12:30 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Tselina-2 5,Zenit-2 | Tselina-2 5,05/15/1988 9:20 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Arianespace,Intelsat 513,Ariane 2 | Intelsat 513,05/17/1988 11:58 p.m.,"Ariane Launch Area 1 | Kourou, French Guiana",Ariane 2,Launch Successful
Soviet Space Program,Yantar-1KFT 9,Soyuz U | Yantar-1KFT 9,05/18/1988 10:30 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Zenit-8 63,Soyuz U | Zenit-8 63,05/19/1988 9:15 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Uragan 26 to 28,Proton | Uragan 26 to 28,05/21/1988 5:57 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Molniya-3 49L,Molniya-M | Molniya-3 49L,05/26/1988 3:27 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,US-P 28,Tsiklon-2 | US-P 28,05/28/1988 2:49 a.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Geo-IK 10,Tsiklon-3 | Geo-IK 10,05/30/1988 8 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Resurs-F1 17F43 28L 1,Soyuz U | Resurs-F1 17F43 28L 1,05/31/1988 7:45 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Soyuz TM-5,Soyuz-U2 | Soyuz TM-5,06/07/1988 2:03 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Zenit-8 64,Soyuz U | Zenit-8 64,06/11/1988 10 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Tselina-D 65,Tsiklon-3 | Tselina-D 65,06/14/1988 3:18 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Arianespace,Meteosat 3,Ariane 44LP | Meteosat 3,06/15/1988 11:19 a.m.,"Ariane Launch Area 2 | Kourou, French Guiana",Ariane 44LP,Launch Successful
United States Air Force,Nova 2,Scout G-1 | Nova 2,06/16/1988 6:54 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
Soviet Space Program,Strela-2M 45,Kosmos-3M | Strela-2M 45,06/21/1988 4:26 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Yantar-4K2 39,Soyuz U | Yantar-4K2 39,06/22/1988 1 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Zenit-8 65,Soyuz U | Zenit-8 65,06/23/1988 7:45 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Okean-O1 3,Tsiklon-3 | Okean-O1 3,07/05/1988 9:45 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Resurs-F1 17F43 29L 2,Soyuz U | Resurs-F1 17F43 29L 2,07/07/1988 8:05 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Fobos-1,Proton-K/D-2 | Fobos-1,07/07/1988 5:38 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/D-2,Launch Successful
Soviet Space Program,Yantar-4KS1 10,Soyuz U | Yantar-4KS1 10,07/09/1988 1:25 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Failure
Soviet Space Program,Fobos-2,Proton-K/D-2 | Fobos-2,07/12/1988 5:01 p.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/D-2,Launch Successful
Indian Space Research Organization,SROSS-B,ASLV | SROSS-B,07/13/1988 9:18 a.m.,"SLV-3 Launch Pad | Satish Dhawan Space Centre, India",ASLV,Launch Failure
Soviet Space Program,Taifun-1 21,Kosmos-3M | Taifun-1 21,07/14/1988 11:40 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 37,07/18/1988 9:13 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Parus 63,Kosmos-3M | Parus 63,07/18/1988 10:28 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Arianespace,Insat 1C & ECS5,Ariane 3 | Insat 1C & ECS5,07/21/1988 11:12 p.m.,"Ariane Launch Area 1 | Kourou, French Guiana",Ariane 3,Launch Successful
Soviet Space Program,Meteor-3 2,Tsiklon-3 | Meteor-3 2,07/26/1988 5:01 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Resurs-F1 17F43 30L 3,Soyuz U | Resurs-F1 17F43 30L 3,07/27/1988 9:05 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Failure
Soviet Space Program,Taifun-2 24,Kosmos-3M | Taifun-2 24,07/28/1988 11:20 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Potok 5,Proton | Potok 5,08/01/1988 9:04 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Ministry of Aerospace Industry,FSW-1 2,Long March 2C | FSW-1 2,08/05/1988 7:28 a.m.,"Launch Area 2B | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
Soviet Space Program,Zenit-8 66,Soyuz U | Zenit-8 66,08/08/1988 9:25 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Molniya-1T 73,Molniya-M | Molniya-1T 73,08/12/1988 12:53 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Yantar-4K2 40,Soyuz U | Yantar-4K2 40,08/16/1988 1 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Gorizont 16,Proton | Gorizont 16,08/18/1988 7:52 p.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Zenit-8 67,Soyuz U | Zenit-8 67,08/23/1988 9:20 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Resurs-F2 2,Soyuz U | Resurs-F2 2,08/23/1988 11:15 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Italian Space Agency,"Transit-O 25,31","Scout G-1 | Transit-O 25,31",08/25/1988 6:59 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
Soviet Space Program,Soyuz TM-6,Soyuz-U2 | Soyuz TM-6,08/29/1988 4:23 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,US-K 57,Molniya-M | US-K 57,08/30/1988 2:14 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
United States Air Force,Mercury 12,Titan 34D Transtage | Mercury 12,09/02/1988 12:05 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 34D Transtage,Launch Successful
United States Air Force,P-11 5103,Titan II SLV | P-11 5103,09/05/1988 9:25 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan II SLV,Launch Successful
Soviet Space Program,Zenit-8 68,Soyuz U | Zenit-8 68,09/06/1988 7:30 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Ministry of Aerospace Industry,Feng Yun 1A,Long March 4A | Feng Yun 1A,09/06/1988 8:30 p.m.,"Launch Complex 7 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4A,Launch Successful
Arianespace,GStar 3 & SBS 5,Ariane 3 | GStar 3 & SBS 5,09/08/1988 11 p.m.,"Ariane Launch Area 2 | Kourou, French Guiana",Ariane 3,Launch Successful
Soviet Space Program,Resurs-F1 17F43 31L 4,Soyuz U | Resurs-F1 17F43 31L 4,09/09/1988 10:40 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 38,09/09/1988 11:33 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Yantar-4K2 41,Soyuz U | Yantar-4K2 41,09/15/1988 3 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Uragan 29 to 31,Proton | Uragan 29 to 31,09/16/1988 2 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Mitsubishi Heavy Industries,Sakura 3B,H-1 | Sakura 3B,09/16/1988 9:59 a.m.,"Osaki Launch Complex | Tanegashima Space Center, Japan",H-1,Launch Successful
Israeli Space Agency,Ofeq-1,Shavit | Ofeq-1,09/19/1988 9:31 a.m.,"Shavit Launch Pad | Palmachim Airbase, State of Israel",Shavit,Launch Successful
Soviet Space Program,Zenit-8 69,Soyuz-U-PVB | Zenit-8 69,09/22/1988 10:20 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
United States Air Force,NOAA 11,Atlas E | NOAA 11,09/24/1988 10:02 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Soviet Space Program,Molniya-3 51L,Molniya-M | Molniya-3 51L,09/29/1988 9:07 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Lockheed Space Operations Company,STS-26,Space Shuttle Discovery / OV-103 | STS-26,09/29/1988 3:37 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Soviet Space Program,US-K 58,Molniya-M | US-K 58,10/03/1988 10:23 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Tselina-D 66,Tsiklon-3 | Tselina-D 66,10/11/1988 8:02 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Zenit-8 70,Soyuz U | Zenit-8 70,10/13/1988 11:19 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Raduga 22,Proton | Raduga 22,10/20/1988 3:43 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,US-K 59,Molniya-M | US-K 59,10/25/1988 6:02 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Zenit-8 71,Soyuz U | Zenit-8 71,10/27/1988 11:31 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Arianespace,TDF 1,Ariane 2 | TDF 1,10/28/1988 2:17 a.m.,"Ariane Launch Area 1 | Kourou, French Guiana",Ariane 2,Launch Successful
United States Air Force,KH-11 9,Titan 34D | KH-11 9,11/06/1988 6:03 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 34D,Launch Successful
Soviet Space Program,Yantar-4KS1 11,Soyuz U | Yantar-4KS1 11,11/11/1988 10:30 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Failure
Soviet Space Program,Buran OK-1K,Energiya/Buran | Buran OK-1K,11/15/1988 3 a.m.,"110/37 (110L) | Baikonur Cosmodrome, Republic of Kazakhstan",Energiya/Buran,Launch Successful
Soviet Space Program,US-P 29,Tsiklon-2 | US-P 29,11/18/1988 12:12 a.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Tselina-2 6,Zenit-2 | Tselina-2 6,11/23/1988 2:50 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Soviet Space Program,Zenit-8 72,Soyuz U | Zenit-8 72,11/24/1988 2:50 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Soyuz TM-7,Soyuz-U2 | Soyuz TM-7,11/26/1988 3:49 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Zenit-8 73,Soyuz U | Zenit-8 73,11/30/1988 9 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Lockheed Space Operations Company,STS-27,Space Shuttle Atlantis / OV-104 | STS-27,12/02/1988 2:30 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Soviet Space Program,Zenit-8 74,Soyuz-U-PVB | Zenit-8 74,12/08/1988 2:50 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Soviet Space Program,Ekran-M 2,Proton | Ekran-M 2,12/10/1988 11:54 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Arianespace,Skynet 4B & Astra 1A,Ariane 44LP | Skynet 4B & Astra 1A,12/11/1988 12:33 a.m.,"Ariane Launch Area 2 | Kourou, French Guiana",Ariane 44LP,Launch Successful
Soviet Space Program,Yantar-4K2 42,Soyuz U | Yantar-4K2 42,12/16/1988 7 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Ministry of Aerospace Industry,DFH-2A 3,Long March 3 | DFH-2A 3,12/22/1988 12:40 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
Soviet Space Program,Molniya-3 52L,Molniya-M | Molniya-3 52L,12/22/1988 2:15 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Koltso 1,Tsiklon-3 | Koltso 1,12/23/1988 7:20 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 39,12/25/1988 4:11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Molniya-1T 74,Molniya-M | Molniya-1T 74,12/28/1988 5:27 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Yantar-1KFT 10,Soyuz U | Yantar-1KFT 10,12/29/1988 10 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Uragan 32 & 33,Proton | Uragan 32 & 33,01/10/1989 2:05 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Resurs-F2 3,Soyuz U | Resurs-F2 3,01/12/1989 11:29 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Zenit-8 75,Soyuz U | Zenit-8 75,01/18/1989 8:20 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Gorizont 17,Proton | Gorizont 17,01/26/1989 9:16 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
