launch_service_provider,mission,name,net,pad,rocket,status
United States Air Force,GPS IIA-13,Delta II | GPS IIA-13,08/30/1993 12:38 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
General Dynamics,UHF F/O F2,Atlas I | UHF F/O F2,09/03/1993 11:17 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
Lockheed Space Operations Company,STS-51,Space Shuttle Discovery / OV-103 | STS-51,09/12/1993 11:45 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Landsat 6,Titan II SLV | Landsat 6,10/05/1993 5:56 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan II SLV,Launch Failure
Lockheed Space Operations Company,STS-58,Space Shuttle Columbia / OV-102 | STS-58,10/18/1993 2:53 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-14,Delta II | GPS IIA-14,10/26/1993 5:04 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,DSCS-3 B10,Atlas II | DSCS-3 B10,11/28/1993 11:40 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
Lockheed Space Operations Company,STS-61,Space Shuttle Endeavour / OV-105 | STS-61,12/02/1993 9:27 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,NATO 4B,Delta II | NATO 4B,12/08/1993 12:48 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,Telstar 401,Atlas IIAS | Telstar 401,12/16/1993 12:40 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
United States Air Force,Clementine 1,Titan II SLV | Clementine 1,01/25/1994 4:34 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan II SLV,Launch Successful
Lockheed Space Operations Company,STS-60,Space Shuttle Discovery / OV-103 | STS-60,02/03/1994 12:10 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Milstar 1,Titan 401A Centaur | Milstar 1,02/07/1994 9:47 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 401A Centaur,Launch Successful
United States Air Force,Galaxy 1R2,Delta 7925-8 | Galaxy 1R2,02/19/1994 11:45 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 7925-8,Launch Successful
Lockheed Space Operations Company,STS-62,Space Shuttle Columbia / OV-102 | STS-62,03/04/1994 1:53 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-15,Delta II | GPS IIA-15,03/10/1994 3:40 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Orbital Sciences Corporation,STEP 0 & DARPASAT,Minotaur | STEP 0 & DARPASAT,03/13/1994 10:32 p.m.,"Space Launch Complex 576E | Vandenberg SFB, CA, USA",Minotaur,Launch Successful
Lockheed Space Operations Company,STS-59,Space Shuttle Endeavour / OV-105 | STS-59,04/09/1994 11:05 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
General Dynamics,GOES 8,Atlas I | GOES 8,04/13/1994 6:04 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
United States Air Force,Trumpet 1,Titan 401A Centaur | Trumpet 1,05/03/1994 3:55 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan 401A Centaur,Launch Successful
United States Air Force,MSTI-2,Scout G-1 | MSTI-2,05/09/1994 2:47 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
Orbital Sciences Corporation,—,Pegasus HAPS | Space Test Experiments Platform 2 (STEP-2),05/19/1994 5:03 p.m.,Edwards Air Force Base | Air launch to orbit,Pegasus HAPS,Launch Successful
General Dynamics,UHF F/O F3,Atlas I | UHF F/O F3,06/24/1994 1:50 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
Orbital Sciences Corporation,—,Pegasus XL | Space Test Experiments Platform 1 (STEP-1),06/27/1994 9:15 p.m.,Vandenberg Space Force Base | Air launch to orbit,Pegasus XL,Launch Failure
Lockheed Space Operations Company,STS-65,Space Shuttle Columbia / OV-102 | STS-65,07/08/1994 4:43 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Orbital Sciences Corporation,APEX,Pegasus | APEX,08/03/1994 2:38 p.m.,Edwards Air Force Base | Air launch to orbit,Pegasus,Launch Successful
United States Air Force,DirecTV 2,Atlas IIA | DirecTV 2,08/03/1994 11:57 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,Mercury 14,Titan 401A Centaur | Mercury 14,08/27/1994 8:58 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan 401A Centaur,Launch Successful
United States Air Force,DMSP-5D2 F12,Atlas E | DMSP-5D2 F12,08/29/1994 5:38 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Lockheed Space Operations Company,STS-64,Space Shuttle Discovery / OV-103 | STS-64,09/09/1994 10:22 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Space Operations Company,STS-68,Space Shuttle Endeavour / OV-105 | STS-68,09/30/1994 11:16 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,INTELSAT 703,Atlas IIAS | INTELSAT 703,10/06/1994 6:35 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
United States Air Force,Wind,Delta 7925-10 | Wind,11/01/1994 9:31 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 7925-10,Launch Successful
Lockheed Space Operations Company,STS-66,Space Shuttle Atlantis / OV-104 | STS-66,11/03/1994 4:59 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Orion 1,Atlas IIA | Orion 1,11/29/1994 10:21 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,DSP 17,Titan 402A IUS | DSP 17,12/22/1994 10:19 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 402A IUS,Launch Successful
United States Air Force,NOAA 14,Atlas E | NOAA 14,12/30/1994 10:02 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
United States Air Force,INTELSAT 704,Atlas IIAS | INTELSAT 704,01/10/1995 6:18 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
United States Air Force,UHF F/O F4,Atlas II | UHF F/O F4,01/29/1995 1:25 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
Lockheed Space Operations Company,STS-63,Space Shuttle Discovery / OV-103 | STS-63,02/03/1995 5:22 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Space Operations Company,STS-67,Space Shuttle Endeavour / OV-105 | STS-67,03/02/1995 6:38 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Martin,INTELSAT 705,Atlas IIAS | INTELSAT 705,03/22/1995 6:18 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
United States Air Force,DMSP-5D2 F13,Atlas E | DMSP-5D2 F13,03/24/1995 2:05 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Orbital Sciences Corporation,—,Pegasus Hybrid | Orbcomm F1 - F2 & OrbView-1,04/03/1995 1:48 p.m.,Vandenberg Space Force Base | Air launch to orbit,Pegasus Hybrid,Launch Successful
Lockheed Martin,AMSC 1,Atlas IIA | AMSC 1,04/07/1995 11:47 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,Orion 3,Titan 401A Centaur | Orion 3,05/14/1995 1:45 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 401A Centaur,Launch Successful
General Dynamics,GOES 9,Atlas I | GOES 9,05/23/1995 5:52 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
Lockheed Martin,UHF F/O F5,Atlas II | UHF F/O F5,05/31/1995 3:27 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
Orbital Sciences Corporation,—,Pegasus XL | Space Test Experiments Platform-3 (STEP-3),06/22/1995 7:58 p.m.,Vandenberg Space Force Base | Air launch to orbit,Pegasus XL,Launch Failure
Lockheed Martin Space Operations,STS-71,Space Shuttle Atlantis / OV-104 | STS-71,06/27/1995 7:32 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Trumpet 2,Titan 401A Centaur | Trumpet 2,07/10/1995 12:38 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan 401A Centaur,Launch Successful
Lockheed Space Operations Company,STS-70,Space Shuttle Discovery / OV-103 | STS-70,07/13/1995 1:41 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Martin,DSCS-3 B7,Atlas IIA | DSCS-3 B7,07/31/1995 11:30 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,Mugunghwa 1,Delta II | Mugunghwa 1,08/05/1995 11:10 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Failure
Lockheed Martin,Gemstar DSS-1,LLV-I | Gemstar DSS-1,08/15/1995 10:30 p.m.,"Space Launch Complex 6 | Vandenberg SFB, CA, USA",LLV-I,Launch Failure
Lockheed Martin,JCSAT 3,Atlas IIAS | JCSAT 3,08/29/1995 12:53 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
Lockheed Martin Space Operations,STS-69,Space Shuttle Endeavour / OV-105 | STS-69,09/07/1995 3:09 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Martin Space Operations,STS-73,Space Shuttle Columbia / OV-102 | STS-73,10/20/1995 1:53 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Martin,UHF F/O F6,Atlas II | UHF F/O F6,10/22/1995 8 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
Space Services Inc.,Meteor SM,Conestoga 1620 | Meteor SM,10/23/1995 10:03 p.m.,"Launch Area 0 A | Wallops Island, Virginia, USA",Conestoga 1620,Launch Failure
United States Air Force,Radarsat,Delta II | Radarsat,11/04/1995 2:22 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta II,Launch Successful
United States Air Force,Milstar 2,Titan 401A Centaur | Milstar 2,11/06/1995 5:15 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 401A Centaur,Launch Successful
Lockheed Martin Space Operations,STS-74,Space Shuttle Atlantis / OV-104 | STS-74,11/12/1995 12:30 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Martin,SOHO,Atlas IIAS | SOHO,12/02/1995 8:08 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
United States Air Force,KH-11 11,Titan 404A | KH-11 11,12/05/1995 9:18 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 404A,Launch Successful
Lockheed Martin,Galaxy 3R,Atlas IIA | Galaxy 3R,12/15/1995 12:23 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,Rossi X-ray Timing Explorer,Delta II | Rossi X-ray Timing Explorer,12/30/1995 1:48 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Martin Space Operations,STS-72,Space Shuttle Endeavour / OV-105 | STS-72,01/11/1996 9:41 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Mugunghwa 2,Delta II | Mugunghwa 2,01/14/1996 11:10 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Martin,Palapa C1,Atlas IIAS | Palapa C1,02/01/1996 1:15 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
United States Air Force,NEAR Shoemaker,Delta 7925-8 | NEAR Shoemaker,02/17/1996 8:43 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 7925-8,Launch Successful
Lockheed Martin Space Operations,STS-75,Space Shuttle Columbia / OV-102 | STS-75,02/22/1996 8:18 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Polar,Delta 7925-10 | Polar,02/24/1996 11:24 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 7925-10,Launch Successful
Orbital Sciences Corporation,—,Pegasus XL | REX II,03/09/1996 1:53 a.m.,Vandenberg Space Force Base | Air launch to orbit,Pegasus XL,Launch Successful
Lockheed Martin Space Operations,STS-76,Space Shuttle Atlantis / OV-104 | STS-76,03/22/1996 8:13 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-16,Delta II | GPS IIA-16,03/28/1996 12:21 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Martin,INMARSAT III F-1,Atlas IIA | INMARSAT III F-1,04/03/1996 11:01 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,MSX,Delta II | MSX,04/24/1996 12:27 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta II,Launch Successful
United States Air Force,Mercury 15,Titan 401A Centaur | Mercury 15,04/24/1996 11:37 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan 401A Centaur,Launch Successful
General Dynamics,BeppoSAX,Atlas I | BeppoSAX,04/30/1996 4:31 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
United States Air Force,SLDCOM 4,Titan 403A | SLDCOM 4,05/12/1996 9:32 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 403A,Launch Successful
Orbital Sciences Corporation,—,Pegasus Hybrid | Miniature Sensor Technology Integration 3 (MSTI-3),05/17/1996 2:44 a.m.,Vandenberg Space Force Base | Air launch to orbit,Pegasus Hybrid,Launch Successful
Lockheed Martin Space Operations,STS-77,Space Shuttle Endeavour / OV-105 | STS-77,05/19/1996 10:30 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Galaxy 9,Delta II | Galaxy 9,05/24/1996 1:10 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Martin Space Operations,STS-78,Space Shuttle Columbia / OV-102 | STS-78,06/20/1996 2:49 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Orbital Sciences Corporation,—,Pegasus XL | Total Ozone Mapping Spectrometer (TOMS),07/02/1996 7:48 a.m.,Vandenberg Space Force Base | Air launch to orbit,Pegasus XL,Launch Successful
United States Air Force,Quasar 11,Titan 405A | Quasar 11,07/03/1996 12:30 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 405A,Launch Successful
United States Air Force,GPS IIA-17,Delta II | GPS IIA-17,07/16/1996 12:50 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Martin,UHF F/O F7,Atlas II | UHF F/O F7,07/25/1996 12:41 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
Orbital Sciences Corporation,—,Pegasus XL | Fast Auroral Snapshot Explorer (FAST),08/21/1996 9:47 a.m.,Vandenberg Space Force Base | Air launch to orbit,Pegasus XL,Launch Successful
Lockheed Martin,GE 1,Atlas IIA | GE 1,09/08/1996 9:49 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,GPS IIA-18,Delta II | GPS IIA-18,09/12/1996 8:49 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
United Space Alliance,STS-79,Space Shuttle Atlantis / OV-104 | STS-79,09/16/1996 8:54 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Orbital Sciences Corporation,—,Pegasus XL | High Energy Transient Explorer (HETE) & Satelite de Aplicaciones Cientificas-B (SAC-B),11/04/1996 5:08 p.m.,Wallops Flight Facility | Air launch to orbit,Pegasus XL,Launch Failure
United States Air Force,Mars Global Surveyor,Delta II | Mars Global Surveyor,11/07/1996 5 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
United Space Alliance,STS-80,Space Shuttle Columbia / OV-102 | STS-80,11/19/1996 7:55 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Martin,Hot Bird 2,Atlas IIA | Hot Bird 2,11/21/1996 8:47 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,Mars Pathfinder,Delta II | Mars Pathfinder,12/04/1996 6:58 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Martin,INMARSAT III F-3,Atlas IIA | INMARSAT III F-3,12/18/1996 1:57 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,KH-11 12,Titan 404A | KH-11 12,12/20/1996 6:04 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 404A,Launch Successful
United Space Alliance,STS-81,Space Shuttle Atlantis / OV-104 | STS-81,01/12/1997 9:27 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIR-1,Delta II | GPS IIR-1,01/17/1997 4:28 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Failure
Lockheed Space Operations Company,STS-82,Space Shuttle Discovery / OV-103 | STS-82,02/11/1997 8:55 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Martin,JCSAT R,Atlas IIAS | JCSAT R,02/17/1997 1:42 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
United States Air Force,DSP 18,Titan 402B IUS | DSP 18,02/23/1997 8:20 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 402B IUS,Launch Successful
Lockheed Martin,Tempo 2,Atlas IIA | Tempo 2,03/08/1997 6:01 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
United States Air Force,DMSP-5D2 F14,Titan II SLV | DMSP-5D2 F14,04/04/1997 4:47 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan II SLV,Launch Successful
United Space Alliance,STS-83,Space Shuttle Columbia / OV-102 | STS-83,04/04/1997 7:20 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Orbital Sciences Corporation,—,Pegasus XL | Minisat & Celestis Space Burial #1,04/21/1997 11:59 a.m.,Gran Canaria | Air launch to orbit,Pegasus XL,Launch Successful
General Dynamics,GOES 10,Atlas I | GOES 10,04/25/1997 5:49 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
United States Air Force,Iridium 04 to 08,Delta II | Iridium 04 to 08,05/05/1997 2:55 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta II,Launch Successful
United Space Alliance,STS-84,Space Shuttle Columbia / OV-102 | STS-84,05/15/1997 9:07 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Thor II,Delta II | Thor II,05/20/1997 10:39 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
United Space Alliance,STS-94,Space Shuttle Columbia / OV-102 | STS-94,07/01/1997 6:02 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Iridium 15,Delta II | Iridium 15,07/09/1997 1:04 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta II,Launch Successful
United States Air Force,GPS IIR-2,Delta II | GPS IIR-2,07/23/1997 3:43 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Martin,Superbird 3,Atlas IIAS | Superbird 3,07/28/1997 1:15 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIAS,Launch Successful
